Sean Newcomb,-0.122859030042
Cam Bedrosian,0.43983054588
Jairo Diaz,0.615739951609
Alex Yarbrough,18.6210938682
Nick Tropeano,0.960122161843
Kyle Mcgowin,4.6033882271
