Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Angel Berroa,Diamondbacks (AAA),33,161,4.30%,15.50%,0.28,0.32,0.354,0.507,0.861,0.187,6,0.358,0.1,25,1.9,0.37,108,591
Matt Mangini,Mariners (AAA),25,259,9.30%,17.40%,0.53,0.336,0.399,0.409,0.809,0.073,3.9,0.409,0.1,39,2.9,0.369,108,8051
Jeremy Moore,Angels (AAA),24,460,4.60%,24.80%,0.18,0.298,0.331,0.545,0.876,0.246,8,0.37,-0.8,70,5.2,0.369,108,7307
Chris Marrero,Nationals (AAA),22,546,10.60%,17.80%,0.6,0.3,0.375,0.449,0.825,0.149,2,0.349,-0.6,81,18.1,0.369,129,2852
Felipe Lopez,- - -,31,224,8.00%,18.80%,0.43,0.302,0.366,0.46,0.826,0.158,2.4,0.351,0.1,33,7.1,0.369,127,1311
David Lough,Royals (AAA),25,516,7.00%,9.50%,0.73,0.318,0.367,0.482,0.85,0.164,7.1,0.335,-1.2,78,5.7,0.369,108,7215
Brad Nelson,Rangers (AAA),28,533,11.30%,18.90%,0.59,0.281,0.36,0.501,0.861,0.22,3.5,0.306,0.1,81,5.9,0.369,108,3821
Eugenio Velez,Dodgers (AAA),29,235,4.70%,15.30%,0.31,0.339,0.371,0.463,0.834,0.124,5.7,0.396,-1.8,36,2.6,0.369,108,3893
Josh Harrison,Pirates (AAA),23,254,5.90%,11.00%,0.54,0.31,0.365,0.46,0.826,0.15,6.3,0.333,0.4,37,8.2,0.368,128,8202
Scott Moore,Cubs (AAA),27,425,11.30%,18.60%,0.61,0.295,0.38,0.444,0.823,0.149,4.8,0.348,0.1,64,4.3,0.368,107,4390
Jayson Nix,Blue Jays (AAA),28,182,7.70%,20.90%,0.37,0.27,0.341,0.515,0.856,0.245,7,0.305,0.6,27,1.8,0.368,107,3790
Dallas Mcpherson,White Sox (AAA),30,426,7.30%,29.60%,0.25,0.283,0.334,0.505,0.839,0.222,1.8,0.367,-0.8,63,13.7,0.368,128,2194
Michael Aubrey,Nationals (AAA),29,262,12.20%,11.50%,1.07,0.273,0.363,0.471,0.834,0.198,1.2,0.271,-0.2,39,8.3,0.368,128,6049
Jamie Hoffmann,Dodgers (AAA),26,533,8.30%,19.10%,0.43,0.295,0.355,0.495,0.849,0.2,6,0.328,0.8,80,5,0.367,107,6461
Robby Hammock,Diamondbacks (AAA),34,120,12.50%,14.20%,0.88,0.257,0.353,0.495,0.848,0.238,3.3,0.259,0,18,1.1,0.367,106,1686
John Bowker,Pirates (AAA),27,451,6.00%,16.20%,0.37,0.306,0.348,0.482,0.83,0.176,2.5,0.34,-1.1,66,14,0.367,127,8276
Luis Jimenez,Mariners (AAA),29,327,11.90%,16.80%,0.71,0.285,0.37,0.461,0.831,0.176,3.7,0.314,-0.1,49,2.7,0.366,106,2602
Josh Kroeger,Marlins (AAA),28,326,11.00%,9.80%,1.13,0.284,0.372,0.465,0.837,0.181,3.8,0.286,-0.9,49,2.6,0.366,106,2205
Jared Goedert,Indians (AAA),26,322,10.20%,18.60%,0.55,0.271,0.346,0.493,0.839,0.222,1.1,0.292,-0.2,47,9.7,0.365,126,sa327086
Omar Quintanilla,Rangers (AAA),29,234,9.80%,14.10%,0.7,0.298,0.369,0.452,0.821,0.154,7,0.333,0.1,35,1.8,0.365,105,6335
Mike Moustakas,Royals (AAA),22,250,7.60%,17.60%,0.43,0.287,0.347,0.498,0.845,0.211,3.7,0.314,-0.3,37,1.9,0.365,105,4892
Esteban German,Rangers (AAA),33,586,12.30%,9.90%,1.24,0.301,0.388,0.411,0.799,0.11,6.7,0.328,4.3,87,4.4,0.365,105,1449
Vinny Rottino,Marlins (AAA),31,524,9.50%,11.80%,0.81,0.304,0.374,0.443,0.818,0.139,5.1,0.333,-1.1,78,4,0.365,105,5202
Julio Borbon,Rangers (AAA),25,153,9.20%,14.40%,0.64,0.298,0.376,0.435,0.811,0.137,9.3,0.355,1.2,23,1,0.364,105,3209
Jeff Baisley,Angels (AAA),28,589,6.50%,14.40%,0.45,0.303,0.355,0.483,0.838,0.18,4.4,0.326,0.5,87,4,0.364,105,9684
Zack Cozart,Reds (AAA),25,350,6.60%,14.60%,0.45,0.31,0.357,0.467,0.825,0.158,5.9,0.348,0.8,51,10.2,0.364,125,2616
Josh Reddick,Red Sox (AAA),24,231,14.30%,16.90%,0.85,0.23,0.333,0.508,0.841,0.277,5.1,0.207,0.3,33,6.7,0.364,125,3892
Bobby Kielty,Padres (AAA),34,213,9.40%,20.20%,0.47,0.289,0.357,0.479,0.836,0.189,1,0.338,0,31,1.4,0.364,105,736
Luis Martinez,Padres (AAA),26,219,7.80%,21.00%,0.37,0.323,0.379,0.434,0.813,0.111,4.2,0.412,0.4,32,1.4,0.364,105,2481
Mike Cervenak,Marlins (AAA),34,451,8.00%,11.30%,0.71,0.298,0.362,0.466,0.828,0.167,3.6,0.312,-0.7,66,2.7,0.363,104,3133
Kevin Richardson,Angels (AAA),30,269,8.20%,33.50%,0.24,0.278,0.351,0.481,0.832,0.203,2.8,0.404,-0.5,40,1.6,0.363,104,4852
Bill Hall,Giants (AAA),31,125,7.20%,28.80%,0.25,0.274,0.328,0.54,0.868,0.265,1.4,0.333,0,18,0.7,0.363,104,1605
Mike Lamb,Yankees (AAA),35,221,5.90%,13.10%,0.45,0.296,0.348,0.468,0.816,0.172,3,0.32,-0.1,32,6.2,0.363,124,1258
Kila Ka'Aihue,Royals (AAA),27,388,14.70%,20.90%,0.7,0.272,0.379,0.433,0.812,0.161,1.6,0.325,-0.3,57,1.9,0.362,104,4707
Shane Robinson,Cardinals (AAA),26,193,9.80%,8.30%,1.19,0.299,0.366,0.455,0.822,0.156,8.2,0.305,1.3,28,1,0.362,104,4249
Brandon Boggs,Brewers (AAA),28,333,15.90%,24.60%,0.65,0.241,0.381,0.419,0.799,0.178,3.3,0.313,-1.9,49,1.6,0.362,103,8021
Kevin Melillo,Angels (AAA),29,181,13.80%,16.00%,0.86,0.284,0.381,0.419,0.801,0.135,3.5,0.325,0,26,0.8,0.362,103,8278
Chris Woodward,Blue Jays (AAA),35,469,8.30%,14.90%,0.56,0.296,0.353,0.474,0.826,0.178,4.2,0.325,-0.2,68,1.8,0.361,103,1329
Matt Kata,Rangers (AAA),33,447,6.30%,14.10%,0.44,0.293,0.353,0.48,0.832,0.186,3.4,0.312,-0.3,65,1.7,0.361,103,1741
Michael Taylor,Athletics (AAA),25,400,11.50%,20.00%,0.58,0.272,0.36,0.456,0.816,0.183,4,0.31,0.3,58,1.4,0.361,103,2591
Jason Lane,Blue Jays (AAA),34,240,10.00%,15.00%,0.67,0.291,0.358,0.46,0.818,0.169,3.7,0.322,-0.8,35,0.8,0.36,102,1397
Jordan Parraz,Yankees (AAA),26,495,8.50%,18.40%,0.46,0.289,0.362,0.44,0.802,0.151,5.1,0.346,-1,70,12.9,0.36,123,sa253734
Jason Botts,Mets (AAA),30,201,15.90%,22.40%,0.71,0.268,0.383,0.405,0.788,0.137,4.3,0.347,0,28,5.2,0.36,122,2907
Beau Mills,Indians (AAA),24,133,7.50%,16.50%,0.45,0.269,0.326,0.496,0.822,0.227,0.6,0.272,-0.1,19,3.4,0.359,122,sa388399
Joe Mather,- - -,28,304,8.60%,17.40%,0.49,0.306,0.359,0.461,0.82,0.155,5.1,0.349,0.5,44,2.5,0.359,106,3714
Joe Becker,Dodgers (AAA),25,204,6.90%,19.10%,0.36,0.31,0.365,0.439,0.803,0.128,3.7,0.379,0,29,0.4,0.359,102,sa392145
Lastings Milledge,White Sox (AAA),26,505,8.50%,12.50%,0.68,0.293,0.362,0.439,0.801,0.146,6.1,0.318,2.6,71,12.7,0.359,122,6441
Eric Sogard,Athletics (AAA),25,366,10.90%,9.30%,1.18,0.298,0.381,0.41,0.791,0.111,5.8,0.319,1.1,52,0.5,0.358,101,7927
Michael Mckenry,Red Sox (AAA),26,111,12.60%,21.60%,0.58,0.274,0.369,0.421,0.79,0.147,2.6,0.333,0.1,15,2.7,0.358,121,9628
J.B. Shuck,Astros (AAA),24,419,13.40%,7.20%,1.87,0.297,0.398,0.367,0.765,0.071,6.7,0.323,-1.5,60,0.5,0.358,101,6677
Jorge Vazquez,Yankees (AAA),29,500,6.00%,33.20%,0.18,0.262,0.314,0.516,0.83,0.255,1.4,0.33,-0.2,70,12.1,0.358,121,sa491894
Jeff Bailey,Twins (AAA),32,502,12.20%,19.70%,0.62,0.252,0.357,0.442,0.798,0.189,5.8,0.293,0.3,70,12.1,0.358,121,2394
Jesus Montero,Yankees (AAA),21,463,7.80%,21.20%,0.37,0.288,0.348,0.467,0.814,0.179,1.5,0.336,-0.3,64,11,0.357,121,5514
Lars Anderson,Red Sox (AAA),23,577,13.90%,20.80%,0.67,0.265,0.369,0.422,0.791,0.157,3.7,0.322,0.6,80,13.7,0.357,121,9018
Chris Carter,- - -,28,308,6.20%,12.00%,0.51,0.286,0.331,0.488,0.819,0.201,2.1,0.284,0,43,7.3,0.357,121,7707
Adrian Cardenas,Athletics (AAA),23,545,8.60%,10.30%,0.84,0.314,0.374,0.418,0.791,0.104,5,0.344,-0.4,77,0.2,0.357,100,9514
Greg Halman,Mariners (AAA),23,194,6.70%,27.30%,0.25,0.299,0.358,0.441,0.798,0.141,7.7,0.413,1.7,27,-0.1,0.356,100,6617
Emmanuel Burriss,Giants (AAA),26,206,10.70%,9.20%,1.16,0.297,0.386,0.389,0.775,0.091,7.3,0.323,2.3,29,-0.1,0.356,100,2917
Hector Luna,Red Sox (AAA),31,468,9.00%,14.30%,0.63,0.283,0.35,0.449,0.799,0.166,4.8,0.307,0.5,64,10.5,0.356,119,1874
Adron Chambers,Cardinals (AAA),24,501,10.60%,18.00%,0.59,0.277,0.368,0.415,0.783,0.138,6.4,0.328,-2.1,70,-0.9,0.355,99,7995
Todd Frazier,Reds (AAA),25,359,9.50%,22.80%,0.41,0.26,0.34,0.467,0.806,0.206,5.6,0.302,1.6,49,7.7,0.354,119,785
Josh Satin,Mets (AAA),26,160,8.80%,20.60%,0.42,0.317,0.381,0.393,0.774,0.076,1.9,0.405,-0.7,22,3.4,0.354,118,6788
Aaron Luna,Cardinals (AAA),24,238,8.00%,20.60%,0.39,0.266,0.354,0.448,0.803,0.182,5,0.297,1,33,-0.6,0.354,98,sa454788
Daryl Jones,Cardinals (AAA),24,145,15.90%,26.90%,0.59,0.25,0.379,0.4,0.779,0.15,4,0.346,-1.1,20,-0.4,0.354,98,sa291097
Max Ramirez,- - -,26,297,7.10%,19.50%,0.36,0.278,0.334,0.489,0.823,0.211,2.2,0.305,0,41,-0.8,0.353,98,5039
Stephen Vogt,Rays (AAA),26,131,3.10%,22.10%,0.14,0.29,0.305,0.516,0.821,0.226,2.9,0.34,-0.1,18,2.7,0.353,118,5000
Alex Liddi,Mariners (AAA),22,637,9.60%,26.70%,0.36,0.259,0.332,0.488,0.821,0.229,5.5,0.312,0.5,88,-2.1,0.353,98,5411
Jordan Brown,- - -,27,460,5.00%,10.20%,0.49,0.311,0.346,0.466,0.812,0.155,3.4,0.324,0.3,63,0.2,0.353,101,4121
Robinson Cancel,Astros (AAA),35,358,10.30%,16.50%,0.63,0.299,0.374,0.396,0.771,0.097,3.7,0.355,0.5,49,-1.3,0.353,97,2011
Domonic Brown,Phillies (AAA),23,174,16.10%,19.00%,0.85,0.261,0.391,0.37,0.76,0.109,4.8,0.311,0.6,24,3.5,0.353,117,3154
Endy Chavez,Rangers (AAA),33,142,7.00%,4.20%,1.67,0.305,0.353,0.445,0.798,0.141,7.1,0.306,1.2,20,-0.5,0.353,97,768
Pedro Alvarez,Pirates (AAA),24,148,14.90%,28.40%,0.52,0.256,0.365,0.432,0.797,0.176,2.8,0.342,-0.5,20,2.9,0.352,117,2495
Dee Gordon,Dodgers (AAA),23,313,5.80%,12.80%,0.45,0.333,0.373,0.41,0.783,0.076,9,0.382,4,43,-1.3,0.352,97,8203
Daniel Nava,Red Sox (AAA),28,522,13.40%,16.90%,0.8,0.268,0.372,0.406,0.778,0.138,4.8,0.311,0.4,70,10.2,0.352,117,5450
Chad Tracy,Rangers (AAA),25,602,9.10%,17.30%,0.53,0.259,0.339,0.475,0.814,0.217,4,0.272,0.8,82,-2.6,0.352,97,sa326677
Ryan Adams,Orioles (AAA),24,415,7.20%,24.80%,0.29,0.284,0.341,0.451,0.792,0.167,4.6,0.363,-0.1,56,8,0.352,117,6343
Nick Stavinoha,Cardinals (AAA),29,586,7.50%,17.10%,0.44,0.27,0.329,0.488,0.817,0.218,3.9,0.284,0.5,80,-2.8,0.351,97,3909
Bryan Pounds,Tigers (AAA),25,110,7.30%,30.00%,0.24,0.287,0.336,0.455,0.792,0.168,3.3,0.385,0.3,15,2.1,0.351,116,sa455338
Tim Torres,Marlins (AAA),27,157,11.50%,22.30%,0.51,0.276,0.37,0.396,0.766,0.119,5.3,0.361,0.6,21,-0.8,0.351,96,sa328090
Everth Cabrera,Padres (AAA),24,278,10.40%,14.40%,0.73,0.297,0.37,0.402,0.772,0.106,8.9,0.346,1.8,38,-1.4,0.351,96,8155
Travis Buck,Indians (AAA),27,146,13.00%,17.80%,0.73,0.256,0.366,0.421,0.787,0.165,4.3,0.29,-0.3,20,2.7,0.351,116,4646
Juan Miranda,Diamondbacks (AAA),28,126,15.90%,28.60%,0.56,0.229,0.357,0.429,0.786,0.2,3.7,0.297,-0.5,17,-0.7,0.35,96,7783
Lonnie Chisenhall,Indians (AAA),22,292,9.60%,16.10%,0.6,0.267,0.353,0.431,0.784,0.165,4.2,0.3,-0.6,39,5.2,0.35,116,7571
Will Rhymes,Tigers (AAA),28,464,9.90%,9.90%,1,0.306,0.377,0.39,0.767,0.084,5.2,0.337,-1,61,8,0.349,115,9802
Manny Mayorson,Blue Jays (AAA),28,378,8.20%,6.60%,1.24,0.313,0.371,0.394,0.765,0.081,5.2,0.328,-0.8,50,-2.8,0.348,95,sa199056
Yamaico Navarro,- - -,23,250,9.60%,17.20%,0.56,0.264,0.344,0.436,0.78,0.173,5.8,0.297,-1.7,33,1.3,0.348,107,5665
Brett Carroll,- - -,28,475,8.80%,19.60%,0.45,0.27,0.345,0.447,0.792,0.177,6,0.309,0.6,64,-0.9,0.348,98,8066
Tug Hulett,Nationals (AAA),28,397,10.80%,16.90%,0.64,0.28,0.358,0.416,0.774,0.136,3.9,0.329,-1.3,52,6.4,0.348,114,7451
Jarrett Hoffpauir,Padres (AAA),28,356,9.80%,10.10%,0.97,0.281,0.356,0.428,0.784,0.147,3.7,0.297,-1.1,47,-2.9,0.348,94,7554
Marquez Smith,Cubs (AAA),26,292,7.90%,20.90%,0.38,0.278,0.344,0.444,0.788,0.166,3.8,0.333,-0.5,39,-2.5,0.347,94,sa388379
Matt Macri,Rockies (AAA),29,419,8.10%,17.40%,0.47,0.273,0.336,0.463,0.798,0.19,4.1,0.304,-0.3,55,-3.7,0.347,94,7548
Anderson Hernandez,Astros (AAA),28,573,9.20%,13.40%,0.69,0.3,0.366,0.4,0.766,0.1,5.3,0.341,-1.8,76,-5.1,0.347,94,3366
Josh Donaldson,Athletics (AAA),25,503,10.10%,19.90%,0.51,0.261,0.344,0.439,0.783,0.178,4.7,0.301,0.6,66,-4.5,0.347,94,5038
Brandon Hicks,Braves (AAA),25,407,10.10%,33.70%,0.3,0.249,0.331,0.443,0.774,0.194,4.4,0.35,0.1,53,6.2,0.347,113,4003
Josh Bard,Mariners (AAA),33,250,8.40%,15.60%,0.54,0.301,0.359,0.407,0.766,0.106,1.4,0.355,0,33,-2.4,0.346,93,1578
Rhyne Hughes,Orioles (AAA),27,383,9.40%,29.00%,0.32,0.249,0.321,0.465,0.786,0.216,4.3,0.32,-0.8,50,5.6,0.346,113,9955
Jordan Danks,White Sox (AAA),24,535,10.70%,29.00%,0.37,0.257,0.344,0.425,0.77,0.168,6.7,0.356,1.6,69,7.8,0.346,113,9187
Jeff Larish,Phillies (AAA),28,288,11.50%,29.50%,0.39,0.24,0.33,0.449,0.779,0.209,2.8,0.308,-0.4,37,4.1,0.345,112,5128
Brian Bogusevic,Astros (AAA),27,254,11.80%,19.30%,0.61,0.261,0.362,0.399,0.761,0.138,7.8,0.323,2.5,33,-2.6,0.345,93,4719
Ryan Strieby,Tigers (AAA),25,557,10.80%,30.70%,0.35,0.255,0.341,0.429,0.77,0.175,2.8,0.349,-0.2,72,7.9,0.345,112,sa326701
Chad Huffman,Indians (AAA),26,512,13.10%,20.90%,0.63,0.246,0.351,0.415,0.766,0.169,4.4,0.293,0.3,66,7.3,0.345,112,5311
Dustin Martin,Twins (AAA),27,554,9.70%,19.50%,0.5,0.265,0.341,0.431,0.772,0.165,4.6,0.309,-2.2,72,7.9,0.345,112,sa328277
Brad Snyder,Cubs (AAA),29,407,6.60%,26.80%,0.25,0.287,0.333,0.46,0.793,0.173,5.1,0.376,0.7,53,-4.5,0.345,92,6052
Kevin Frandsen,Phillies (AAA),29,322,3.40%,9.60%,0.35,0.303,0.356,0.412,0.768,0.109,5.7,0.322,0.6,41,4.3,0.344,112,7528
Rene Rivera,Twins (AAA),27,166,6.60%,16.30%,0.41,0.268,0.325,0.45,0.775,0.181,0.9,0.297,-0.1,21,2.2,0.344,111,3648
Rich Thompson,Phillies (AAA),32,490,7.60%,17.10%,0.44,0.276,0.354,0.408,0.762,0.132,9.8,0.331,7.7,63,6.2,0.343,111,1883
Bryan Anderson,Cardinals (AAA),24,378,9.50%,20.10%,0.47,0.281,0.357,0.409,0.766,0.128,1.7,0.34,-0.3,49,-4.6,0.343,91,9871
Ryan Rohlinger,- - -,27,430,13.00%,13.30%,0.98,0.247,0.353,0.409,0.762,0.162,5,0.267,-1.1,55,-5.4,0.343,91,2621
Evan Frey,Diamondbacks (AAA),25,455,13.00%,14.90%,0.87,0.275,0.369,0.373,0.742,0.098,7.2,0.326,-1.1,58,-5.7,0.343,91,sa390638
James Darnell,Padres (AAA),24,155,10.30%,19.40%,0.53,0.261,0.344,0.425,0.77,0.164,1.5,0.29,0,20,-2,0.343,91,9060
Steve Tolleson,- - -,27,557,10.80%,16.70%,0.65,0.275,0.358,0.394,0.752,0.119,5.7,0.321,2.3,71,-7.3,0.342,91,4450
Willy Taveras,Rockies (AAA),29,424,5.00%,12.00%,0.41,0.302,0.336,0.448,0.783,0.146,6.8,0.323,0.6,54,-5.6,0.342,91,1876
Shawn Bowman,Braves (AAA),26,191,4.70%,27.20%,0.17,0.278,0.319,0.461,0.78,0.183,4.1,0.35,-0.1,24,2.2,0.342,110,sa226157
Manny Pina,Royals (AAA),24,259,13.10%,14.30%,0.92,0.238,0.364,0.371,0.735,0.133,1.8,0.266,0,33,-3.5,0.342,91,2829
Darin Mastroianni,Blue Jays (AAA),25,364,11.00%,14.80%,0.74,0.276,0.358,0.389,0.747,0.113,8.2,0.327,0.5,46,-5.1,0.341,90,7316
Danny Worth,Tigers (AAA),25,357,10.10%,24.10%,0.42,0.256,0.338,0.421,0.759,0.165,6.9,0.329,1.6,45,3.9,0.341,109,198
Jake Goebbert,Astros (AAA),23,117,8.50%,15.40%,0.56,0.283,0.345,0.415,0.76,0.132,2,0.326,-0.5,15,-1.7,0.341,90,9431
Konrad Schmidt,Diamondbacks (AAA),26,374,5.60%,17.60%,0.32,0.28,0.33,0.445,0.775,0.165,3.8,0.324,-1.3,47,-5.4,0.341,90,7178
Steve Lombardozzi,Nationals (AAA),22,325,6.50%,12.30%,0.53,0.31,0.354,0.408,0.762,0.099,6.1,0.344,0.5,41,3.4,0.34,109,5422
Travis Ishikawa,Giants (AAA),27,211,13.70%,25.60%,0.54,0.251,0.368,0.383,0.751,0.131,3.1,0.345,0.1,26,-3.3,0.339,89,4793
Roger Bernadina,Nationals (AAA),27,188,9.60%,25.00%,0.38,0.25,0.339,0.415,0.753,0.165,5.6,0.315,0.7,23,1.8,0.339,108,6421
Jorge Cantu,Rockies (AAA),29,125,4.80%,12.80%,0.38,0.28,0.32,0.458,0.778,0.178,1.5,0.289,0,16,-2,0.339,89,2521
Lucas May,- - -,26,286,11.20%,22.40%,0.5,0.242,0.333,0.431,0.765,0.19,3.6,0.284,-0.6,36,-4.6,0.339,89,5633
Rian Kiniry,Angels (AAA),24,126,7.10%,15.90%,0.45,0.302,0.352,0.397,0.749,0.095,5.9,0.358,0.4,16,-2,0.339,89,sa390280
Tim Fedroff,Indians (AAA),24,262,13.40%,13.40%,1,0.272,0.37,0.362,0.732,0.089,3.5,0.316,-0.4,32,2.2,0.338,107,sa454958
Timo Perez,Tigers (AAA),36,517,5.60%,7.90%,0.71,0.304,0.344,0.41,0.755,0.106,3.9,0.321,2.1,64,4.3,0.338,107,891
Matt Pagnozzi,Rockies (AAA),28,198,8.10%,20.20%,0.4,0.275,0.337,0.421,0.758,0.146,4.2,0.338,-1,24,-3.5,0.337,87,6046
Kevin Howard,Blue Jays (AAA),30,136,6.60%,14.00%,0.47,0.291,0.338,0.425,0.763,0.134,3.5,0.311,-0.9,17,-2.5,0.337,87,sa202822
Jason Jaramillo,Pirates (AAA),28,155,11.00%,14.20%,0.77,0.276,0.368,0.373,0.741,0.097,1.8,0.315,-0.3,19,1.1,0.337,106,8358
Drew Locke,Astros (AAA),28,421,8.30%,16.20%,0.51,0.264,0.335,0.432,0.767,0.168,4.5,0.293,0.3,52,-7.7,0.336,87,sa293188
Wilkin Ramirez,Braves (AAA),25,313,5.40%,22.40%,0.24,0.267,0.307,0.458,0.766,0.191,7.1,0.314,1.2,38,2.2,0.336,106,5219
Irving Falu,Royals (AAA),28,437,8.00%,10.80%,0.74,0.301,0.358,0.39,0.747,0.088,6.8,0.335,-1.3,53,-8.2,0.336,87,6165
Jeff Salazar,- - -,30,344,15.70%,22.10%,0.71,0.228,0.355,0.374,0.729,0.146,6.8,0.279,2.8,42,0.5,0.336,101,4507
Alexi Amarista,Angels (AAA),22,396,5.60%,14.10%,0.39,0.292,0.337,0.419,0.755,0.127,6.5,0.333,-1,48,-7.5,0.336,86,9063
Robbie Widlansky,Orioles (AAA),26,140,8.60%,18.60%,0.46,0.283,0.345,0.394,0.739,0.11,0.1,0.337,-0.1,17,0.9,0.336,106,sa389390
Jeff Fiorentino,Braves (AAA),28,242,11.60%,16.50%,0.7,0.26,0.349,0.394,0.743,0.135,3.4,0.295,0,29,1.6,0.336,106,8024
Fernando Martinez,Mets (AAA),22,250,7.20%,24.00%,0.3,0.26,0.329,0.417,0.746,0.157,1.4,0.318,-0.2,30,1.6,0.335,106,9210
Gorkys Hernandez,Pirates (AAA),23,475,7.40%,19.20%,0.38,0.283,0.348,0.392,0.74,0.108,6.9,0.357,0.2,58,2.9,0.335,105,4146
Tony Abreu,Diamondbacks (AAA),26,529,5.70%,15.90%,0.36,0.292,0.335,0.429,0.764,0.137,6,0.329,-1.1,64,-10.4,0.335,86,5053
Koby Clemens,Astros (AAA),24,444,11.50%,26.40%,0.44,0.234,0.331,0.424,0.756,0.19,3.8,0.291,-0.2,54,-8.8,0.335,86,sa294917
Matt Young,Braves (AAA),28,428,13.30%,13.80%,0.97,0.273,0.372,0.347,0.719,0.074,6.5,0.321,0.2,52,2.5,0.335,105,8989
Tyler Latorre,Giants (AAA),28,122,8.20%,18.90%,0.43,0.262,0.331,0.439,0.77,0.178,3,0.293,0.2,15,-2.4,0.335,86,sa326461
Josh Bell,Orioles (AAA),24,438,9.10%,26.90%,0.34,0.253,0.32,0.438,0.758,0.185,4.7,0.31,0.5,53,2.5,0.335,105,2510
Ezequiel Carrera,Indians (AAA),24,377,10.30%,14.10%,0.74,0.287,0.371,0.348,0.719,0.061,8.1,0.337,5.1,45,2,0.334,105,9048
Reggie Willits,Angels (AAA),30,280,15.70%,16.40%,0.96,0.26,0.385,0.3,0.684,0.04,4.8,0.326,-1,34,-5.7,0.334,86,5590
Ben Guez,Tigers (AAA),24,348,6.00%,20.70%,0.29,0.278,0.333,0.411,0.745,0.133,5.4,0.35,-1.8,42,1.8,0.334,104,sa454544
Kyle Hudson,Orioles (AAA),24,284,11.60%,19.40%,0.6,0.297,0.382,0.333,0.715,0.037,6.2,0.382,1.7,34,1.4,0.334,104,3658
Cody Overbeck,Phillies (AAA),25,246,4.90%,27.20%,0.18,0.279,0.331,0.416,0.747,0.137,1.3,0.37,-0.2,30,1.2,0.334,104,sa454914
Chris Robinson,Cubs (AAA),27,240,2.50%,13.80%,0.18,0.316,0.345,0.396,0.74,0.08,2.4,0.363,-0.3,29,-5.1,0.333,85,3443
Nolan Reimold,Orioles (AAA),27,161,11.20%,26.70%,0.42,0.237,0.329,0.41,0.739,0.173,2.6,0.293,-0.1,19,0.7,0.333,104,3441
Dexter Fowler,Rockies (AAA),25,114,13.20%,21.10%,0.63,0.237,0.345,0.381,0.727,0.144,5.8,0.296,-0.1,14,-2.5,0.333,85,4062
Matt Tuiasosopo,Mariners (AAA),25,526,14.30%,25.10%,0.57,0.226,0.341,0.394,0.735,0.169,6.6,0.284,1.2,63,-11.5,0.332,84,8272
Kevin Cash,Rangers (AAA),33,340,12.90%,18.50%,0.7,0.244,0.35,0.371,0.721,0.127,2.7,0.291,-0.5,40,-7.5,0.332,84,1593
Thomas Neal,- - -,23,277,5.10%,20.60%,0.25,0.289,0.343,0.391,0.734,0.102,6.2,0.365,-1.4,33,-4.9,0.332,86,9461
Nate Spears,Red Sox (AAA),26,378,13.00%,18.30%,0.71,0.241,0.349,0.381,0.73,0.14,5.7,0.28,1.9,45,1.4,0.332,103,6026
Andrew Romine,Angels (AAA),25,438,10.30%,19.90%,0.52,0.281,0.363,0.346,0.709,0.066,6.4,0.355,1.6,52,-9.8,0.332,84,1159
Seth Bynum,Nationals (AAA),30,329,7.90%,25.20%,0.31,0.259,0.325,0.418,0.743,0.158,5.1,0.325,0.8,39,1.1,0.332,103,sa252882
Ramiro Pena,Yankees (AAA),25,231,8.70%,15.20%,0.57,0.273,0.339,0.397,0.736,0.124,4.1,0.312,-0.4,27,0.8,0.332,103,8841
Edwin Maysonet,Brewers (AAA),29,436,6.20%,16.10%,0.39,0.29,0.347,0.386,0.733,0.097,4.1,0.345,-0.1,52,-9.8,0.332,84,5735
Freddy Sandoval,Angels (AAA),28,177,7.90%,16.40%,0.48,0.28,0.337,0.414,0.751,0.134,5.6,0.315,0,21,-4.1,0.331,84,6863
Damaso Espino,Dodgers (AAA),28,224,6.70%,12.90%,0.52,0.292,0.347,0.381,0.728,0.089,4.5,0.322,0.4,26,-5.3,0.331,83,sa199234
Mark Hallberg,Diamondbacks (AAA),25,428,8.40%,5.10%,1.64,0.279,0.343,0.399,0.742,0.12,3.3,0.28,-1.6,50,-10.1,0.33,83,sa389690
Jonathan Mota,Cubs (AAA),24,220,4.10%,14.50%,0.28,0.289,0.321,0.446,0.767,0.157,3.3,0.318,-0.3,26,-5.3,0.33,83,sa291809
Shelley Duncan,Indians (AAA),31,137,17.50%,17.50%,1,0.202,0.35,0.367,0.717,0.165,3.5,0.207,0.1,16,0.3,0.33,102,3620
Carlos Maldonado,Nationals (AAA),32,134,15.70%,23.90%,0.66,0.234,0.361,0.342,0.703,0.108,0.9,0.321,-0.1,16,0.3,0.33,102,2034
Chase Lambin,Twins (AAA),31,531,8.50%,21.10%,0.4,0.274,0.344,0.384,0.728,0.11,3.5,0.344,-2.6,62,1,0.33,102,sa201847
Robinson Chirinos,Rays (AAA),27,319,9.10%,21.60%,0.42,0.259,0.343,0.376,0.719,0.117,2.1,0.324,-0.4,37,0.6,0.33,102,3142
Jarrod Dyson,Royals (AAA),26,369,9.50%,12.70%,0.74,0.279,0.356,0.357,0.713,0.078,8.7,0.32,6.6,43,-9.1,0.329,82,4866
